Title,Summary
['Decoupling of NFTs and Crypto Spurs Debate About Future of New Asset Class'],"['The separation of the NFT market from the larger crypto market may mark a watershed in their evolution. By: Samuel Haig Just a month into the new year, the crypto market is confronting a riddle: Why are NFTs soaring while digital assets plunge into bear territory? NFTs and tokens have definitely decoupled. Monthly volume on OpenSea, the leading NFT marketplace, hit an all-time high of nearly $5B this week and the floor price of leading collection Bored Ape Yacht Club (BAYC) jumped 50% in January, according to CoinGecko. NFT sales continue to make gaudy headlines — on Jan. 31, a BAYC NFT sold for $2.7M. Meanwhile, Terra’s LUNA token, a one-time DeFi darling, has shed half its value in the last 30 days. The crypto market as a whole lost a quarter of its capitalization in January. So what’s going on? Are NFTs, as skeptics argue, a bubble that’s just lagging the crypto market’s swoon? Or, as enthusiasts contend, are NFTs a new pop culture staple supported by sustainable demand? The latter idea has taken root as NFTs have rapidly gone mainstream. Artists, collectors, and a young generation of crypto newbies have embraced them. So, too, have professional sports leagues, entertainment conglomerates, and a galaxy of celebrities. The family of John Lennon recently\xa0announced an NFT drop. “Investors and collectors of NFTs seem to be a different breed than regular crypto investors,” Yohann Calpu, the chief marketing officer of NFT data aggregator CryptoSlam, told The Defiant. “They are in it not just for profits alone, but for identity, community, belonging, and an emotional connection with the art — this is why we are seeing a pullback in general crypto but an increase in sales on the NFT side.” There is a rising chorus of voices who agree with Calpu’s argument. CoinGecko co-founder Bobby Ong told The Defiant that the recent strength of NFTs suggests there are many “NFT holders who may not overlap with the core crypto community, which sold off assets during the recent downturn.” “NFT holders may have a longer time horizon, have a stronger belief in the strength of NFTs, and may hold it for other non-financial reasons,” he added. Pedro Herrera, a senior blockchain analyst at DappRadar, added that “the boost provided by the involvement of celebrities and big brands in the space is important, the social reach and influence power of these individuals cannot be taken lightly.” Even the Fortune 500 crowd believe something fundamental is shifting in the digital assets space. Bob Iger, the recently retired CEO of Disney, recently told The New York Times the current NFT “explosion” will continue to gather momentum. “We forget, in our generation, that things don’t have to be physical,” he told columnist Kara Swisher. They can be digital, and they have meaning to people. As long as that meaning can be essentially substantiated in a blockchain, I think you’re going to see an explosion of things being created, traded, and collected in NFTs,” he added.  NFT avatars are driving much of the action. “Avatar collections have performed well over the past few months as people seek a digital identity in the metaverse/internet,” Calpu said. He added that strong demand for freshly launched avatar collections including CloneX, Azuki, and Doodles “show that the avatar market is still hot and will continue to be hot as more collectors enter the scene.” Azuki has rocketed to rank as the second-most traded NFT collection just 20 days after minting, having pushed $258.4M worth of trade in total. Azuki’s floor price is also gaining quickly, having doubled over roughly the past week. CloneX, which launched in November, ranks fourth with $163.4M, further evidencing that new projects are capturing significant market share in the current bullish conditions. By contrast, activity for veteran projects CryptoPunks and Axie Infinity is at approximately $118M each — a monthly decline of 26% and 54.5% respectively. CryptoPunks and Axie Infinity currently rank fifth and sixth by monthly volume. However, both Bored Apes and Mutant Apes have seen a significant uptick in volume and price in recent weeks, with the projects ranking first and third by total activity. The Ethereum network represents the lion’s share of NFT trade, hosting $3.7B worth of activity over the past 30 days, despite the recent buzz surrounding NFTs launching on low-cost Layer 1 networks. CryptoSlam estimates that Chiliz-based fan tokens drove $1.1B in the past 30 days, followed by Solana with $180M, Axie Infinity’s Ronin chain with $118M, and Dapper Labs’ Flow with $61.8M. Calpu also emphasized the speed at which NFT activity is growing on rival networks, noting that sales on fifth-ranked Avalanche more than quadrupled during January. Looking ahead to the rest of the year, Calpu predicts that the maturing GameFi segment and proliferating NFT marketplaces will drive continued growth for the sector. “GameFi (or NFT sports) is also a trend that is picking up steam and we should see some huge developments this year in that category,” he said. “Another huge trend will be the proliferation of marketplaces.” If all that wasn’t enough, Coinbase’s forthcoming NFT marketplace could introduce them to millions more users. Even so, DappRadar’s Herrera warns that the NFT market is a bit frothy and like all markets will face a reckoning. “It is probable that we see a correction phase where the floor of most collections might go down a bit,” he said. That, of course, will be the big test on whether NFTs truly do constitute an asset class that stands apart from the rest of blockchain technology and not just a pop culture fad that fizzles out. ']"
Title,Summary
['Market Action: Taking Stock of a Brutal Month in DeFi'],"[""In this week's Market Action report, Sam Haig takes stock of the rough month in DeFi in January, and how NFTs bucked the trend. By: Samuel Haig It’s time to sort out the damage from the January plunge. And take note of a silver lining. Terra (Luna), the DeFi sector’s largest asset and second-ranked network, was among the hardest hit, with its price crumbling by half while TVL dropped more than a third over the past month. The combined capitalization of DeFi assets has failed to bounce alongside leading cryptocurrencies this past week. DeFi assets are at $109B according to CoinGecko, up just 3.3% since a four-month low of $105.3B on Jan. 28. By contrast, Ether is up 24% from its Jan. 24 bottom, while Bitcoin is up nearly 15% since its local low on the same date. The DeFi market cap is down 37% since its all-time high of $174.7B on Nov. 12. DeFi assets currently represent 6% of the global crypto capitalization. Despite the DeFi market cap remaining down in the doldrums, roughly 70 of the sector’s 100 largest assets are up for the week. Trader Joe (JOE) + 79% Synthetix Network Token (SNX) + 30.9% Lido DAO (LDO) + 25.8% Orion Protocol (ORN) + 25.1% Beefy Finance (BiFi) + 24.5% Rebase tokens have continued to take a beating, with OlympusDAO, Wonderland, Redacted Cartel, and KlimaDAO each posting all-time lows in the past seven days. Wonderland (TIME) – 57% Redacted Cartel (BTRFLY) – 23.5% Keep3rV1 (KP3R) – 20.7% Terra (Luna) – 20.1% Tribe (TRIBE) – 12.3% The total value locked in DeFi protocol has also struggled to recover, currently sitting at $195B after slumping to a four-month low of $182.7B on Jan. 25 according to DeFi Llama. Curve is the largest protocol by cross-chain TVL with $17.6B locked across eight network’s followed by Ethereum’s MakerDAO and Convex Finance with $16B and $12.4B respectively. Convex’s TVL is down 40% in the past month, while Curve has shed 27% and MakerDAO 11%. Ethereum represents nearly 60% of TVL, with $116.5B currently locked on the network. Ethereum’s TVL fell to 102.7B on Jan. 23, its lowest level since early August. The down-trend saw Fantom emerge as the fourth-largest network, with its TVL steadily growing until posting an all-time high of $12.7B on Jan. 25. Fantom now represents $9.3B, ranking behind Terra’s 13.6B and Binance Smart Chain’s $12.1B. Avalanche and Solana are closely duking it out for fifth with $8.9B and $8.6B respectively. Leading networks’ relative share of DeFi TVL. Source: The Defiant chart  The combined TVL of Ethereum’s Layer 2 networks fell to its lowest level since Nov. 1 on Jan. 22, dipping slightly below $5B according to L2beat. Arbitrum continues to dominate the L2 sector with $2.9B or 51.5% of TVL, followed by dYdX with $961M or 17.2%, and Optimism with $474M or 8.5%. Rival optimistic rollup network Metis Andromeda ranks fourth with $395M. NFTs have bucked the selloff, with the floor prices of top-ranked collection Bored Ape Yacht Club up nearly 50% since the start of January. CryptoPunks ranks second with a floor price of 84 ETH or roughly $230,000. Terraforms By Mathscastles was the week’s top-traded NFT collection, with DappRadar estimating the series drove $1.64B worth of volume since Jan. 24. Meebits ranked second with $1.45B in weekly volume, followed by Dotdotdots with $434M, Audioglyphs with $127B, and BAYC with $108M. Ethereum’s network activity has since the ETH has begun to recover, with 84,083 Ether burned in the past seven days at a rate of 8.34 ETH every minute according to Ultrasound Money.The weekly burn rate has dropped by one-third since posting a record high of 12 ETH per minute three weeks ago. Unrelenting activity in the NFT markets drove persistently high activity on leading marketplace OpenSea, which represented 18.5% of the week’s total burn. ETH transfers were the second-largest source of burnt Ether with 8.7%, followed by Uniswap v3 with 5.3%, and Tether with 3.1%. ""]"
Title,Summary
['JonesDAO Raises $52M in 24 Hours Amid Surging Demand for Crypto Derivatives'],"['A new crypto derivatives offering raised $52M in 24 hours, showing the demand for options as a bear market looms. By: Owen Fernau Volatility in the capital markets has long driven financial engineers to fashion new forms of managing risk. The same is true in crypto. With perpetual swaps and other derivative instruments long available to investors, the crypto market is now producing more sophisticated on-chain offerings such as Dopex, and Lyra, which deal in options and build on Ethereum Layer 2s, Now a new project called JonesDAO, which bills itself as offering one-click access to institutional grade options strategies, is jumping into the fray. It raised an astonishing $52M in 24 hours on Jan. 29, underscoring the demand for sophisticated instruments in a market that’s teetering on the edge of bear territory. (Options enable investors to preset prices for buying securities). The platform went live on Jan. 31 and has two vaults: one for ETH and one for gOHM, which is essentially a “wrapped” version of staked OHM, OlympusDAO’s currency. The ETH vault has closed as of Jan. 31 and is offering an 11.51% APY on the $3M worth of the token users have deposited, according to the JonesDAO website. The gOHM vault is still open and Jones has yet to display an APY for depositors though $2M of the token has been deposited. At a high level, Jones offers set-and-forget asset strategies for various assets. According to the project’s documentation, the protocol’s primary vaults will provide risk-averse investors access to stable yield in all market conditions. Jones will also deploy vaults for users with more appetite for risk. Jones added what the project called a “twist” to its token sale. After allocating 60% of JONES tokens allocated for the public at a fixed price of $7 to people on the whitelist with a cap of 2.16 ETH, the sale opened up to the public. The sale would raise roughly 20,200 ETH in total, but the twist came when the project actually returned 15,200 ETH to people who invested in the second round. “The purpose of the twist was to make token distribution as fair as possible, eliminate incentives for bots, scripts, and sybils, to ensure fairness to everyone who succeeded and failed to deposit in the first sale, and to those who didn’t deposit because it had sold it,” said the project in their Substack. The JONES token declined 20% to $15.23 in mid-morning trading U.K. time on Feb 1, according to CoinGecko. The token will be used in governance, and also incentivize liquidity in jAsset/Asset pools. Jones will issue jAssets to represent deposits in its vaults. With deep liquidity, users will be able to trade directly out of their jAsset position any time. For example users will be able to exchange jETH for ETH at a 1-to-1 basis. JONES will also have a locking functionality like Curve Finance, commonly known as “ve” or voting escrow tokenomics, which will allow those who lock the tokens to dictate where the JONES rewards go as well as earning a portion of the fees the protocol charges on its strategies. Token allocations for Jones. Source: The Defiant chart Jones charges 2% on the value locked in its smart contracts and a 20% performance fee on the yield generated through vaults, according to the protocol’s documentation. This structure mirrors a traditional hedge fund, which follows the 2 and 20 model (2% on assets under management and 20% on profits). Jones also raised a $3M seed round from DeFi influencer Tetranode, the meta-governance protocol [REDACTED], and more. The private sale constituted 9.7% of the total JONES tokens. Jones is built on Arbitrum, the Layer 2, continuing the trend of gas-intensive projects electing to run on Ethereum scaling solutions. ']"
Title,Summary
['DeFi Investors Brace for Liquidations as MakerDAO and Aave Call in Collateral'],"['Key DeFi platforms are liquidating collateral amid the selloff in crypto tokens. By: Owen Fernau Now comes the liquidation phase. As crypto investors reckon with a 45% plunge in the value of the crypto market since November’s all-time high, the focus is now turning to the impact on leverage many investors use to amplify their earnings. Key platforms are liquidating the collateral users put up to secure borrowings, usually made in a stablecoin like DAI. Liquidations spiked to 1,692 on Aave, DeFi’s largest protocol, on Jan. 23. That’s the highest since the crash in late May 2021, according to data from The Defiant Terminal. Liquidations on Compound, Aave, and MakerDAO in the last year. Source: The Defiant Terminal MakerDAO, another of DeFi’s largest protocols, had its own local high of 95 liquidations which came on Jan. 22. Like Aave, that was the highest mark since late May for the protocol. While the number of Aave liquidations outpaced Maker’s, the reverse was the case for USD-denominated value of the liquidations — Maker hit $118.8M in liquidations on Jan. 21, while Aave maxed out in terms of daily highs at $61.13M on Jan. 22, according to The Defiant Terminal. Liquidation Value in USD on Compound, Aave, and MakerDAO in the last year. Source: The Defiant Terminal The Maker liquidations on Jan. 21 were discussed on Twitter by the protocol’s founder Rune Christensen who said there was over $600M in ETH in danger of liquidation at the time. While all $600M of the ETH wasn’t liquidated, the run on Jan. 21 represented the highest value of liquidation on Maker in the past year. The liquidation story in this selloff is important because it marks a big test for the functionality of DeFi in a high-stress period. While users have been rocked by liquidations in the past week, DeFi has continued to operate as intended, which is a bullish sign for its utility in the long term. Users make themselves susceptible to liquidation when they borrow against their collateral on DeFi protocols like Aave and Maker. In essence, these lending protocols allow the users to borrow assets, like Maker’s USD-pegged stablecoin DAI, if users are willing to lock up an asset like ETH. Users can only borrow up to a certain amount relative to their collateral. For example, Maker’s most popular vault allows users a max collateralization ratio of 145% which means that users up to $68,966 of DAI against $100,000 of ETH before getting liquidated. Users often borrow in order to “lever up” on their crypto positions. To lever up on ETH, a user would deposit ETH into Maker, borrow DAI against that ETH, and then trade that DAI into more ETH, essentially increasing their stack of the cryptocurrency in exchange for liquidation risk as well as Maker’s interest rates. In the meantime, the plunge in token values themselves may continue to put pressure on the space and exacerbate liquidations. Ethereum has dropped 25% in the last week to $2,401, a price level web3 enthusiasts haven’t seen since July when the cryptocurrency was coming out of a severe sell-off in May. Other major Layer 1s (L1) are down too — in fact, all major L1 smart contract platforms, have lost a fifth of their value in the last seven days, according to CoinGecko. The exception is Terra’s LUNA, which is down 16.9% in that time span. Cosmos’ ATOM, arguably a Layer 1 though not categorized as a smart contract platform by CoinGecko, is also down 8.2% on the week.  ']"
Title,Summary
['LooksRare Surges to $7B Valuation as Torrid Volumes Fuel Staking Rewards'],"['LooksRare is making a move in the NFT market. By: yyctrader LooksRare, the upstart NFT marketplace that airdropped its $LOOKS token to NFT traders on Jan. 9, is having a stellar run. Over $5B worth of NFTs have been traded on the marketplace since the platform launched just ten days ago, and trading volume has consistently surpassed that of OpenSea, the NFT marketplace leader. (Source: @hildobby Dune Analytics) $LOOKS briefly traded north of $7 on Jan. 20, giving the project a fully diluted valuation of $7.1B. The token has since fallen to $5, in line with the broader market sell-off. OpenSea closed its latest Series C funding round at a valuation of $13B. Is LooksRare really worth half as much as the industry leader in less than two weeks? Or could something else be going on here? Let’s dive in. OpenSea has established itself as the dominant NFT marketplace, with the lion’s share of overall NFT users and trading volume. Despite its success, OpenSea routinely comes under fire for its centralized corporate structure and reliance on venture capital funding. LooksRare has capitalized on these perceived shortcomings, positioning itself as the ‘community-first’ NFT marketplace. In contrast to OpenSea, which keeps a 2.5% cut of all sales on its platform, all of the trading fees (currently 2%) on LooksRare are paid to $LOOKS stakers. Stakers also earn additional $LOOKS tokens in the form of emissions, and the combination has delivered triple-digit yields since the launch of the project. “Show me the incentive and I’ll show you the outcome” – Charlie Munger LooksRare has seen nearly three times the trading volume of OpenSea since it launched. However, comparing user and transaction counts over the same period paints a completely different picture. The data indicate that a small number of users are making high-value transactions on LooksRare, and there’s a good reason for that. LooksRare incentivizes trading on its marketplace. Buyers and sellers earn $LOOKS tokens based on their share of the total daily volume traded on the platform. For the first 30 days, 2.87M $LOOKS per day are allocated to trading rewards. At the current price of $5, that’s nearly $15M in daily rewards. If we look at the top traded collections on LooksRare, we can see that the leaders are collections with zero royalties. Many of these NFTs changed hands at absurdly high prices, clearly wash trades executed to boost trading volumes and earn rewards. Wash trading in NFT terms refers to buying and selling an item between wallets that you control. For example, Meebit #8319 has been ‘traded’ multiple times between the same two wallets over the last day. The Defiant reached out to LooksRare for comment via Twitter DM but has yet to receive a response. Twitter user El Yogui has shared a spreadsheet analyzing wash trading profitability at various volume and price levels. Higher volumes mean more trading fees for $LOOKS stakers and the resulting yield entices more buyers in a ‘flywheel’ effect that’s been working well so far. Is it sustainable? It’s too early to tell, given that LooksRare is just ten days old. Trading and staking rewards will be cut in half on Feb 10, so it will be interesting to see how the token and platform perform leading up to the event. Yield aggregator Pickle Finance has launched a new strategy that uses the WETH earned from trading rewards to buy and stake more $LOOKS tokens. This may be of interest to $LOOKS bulls. For more conservative farmers, hedging using perpetual futures is another option since $LOOKS has been listed on various centralized exchanges. By staking $LOOKS and taking an equivalent short position in the futures market, one can earn the lucrative staking yield (less the funding fee on the short position) without the price risk. Note that funding rates have been consistently negative, so this may already be a crowded trade.  ']"
Title,Summary
['OlympusDAO and Forks Brutalized as Broader DeFi Market Rebounds'],"['OlympusDAO and its forks have suffered a rough stretch in the last week. By: Samuel Haig OlympusDAO (OHM) and many of the forked rebase projects it inspired have suffered brutal losses this past week despite the broader DeFi markets rebounding from last week’s lows. The tumultuous markets have also pushed Ethereum’s seven-day burn-rate up to 11 ETH per minute, while the Fantom, Arbitrum, and Terra networks each posted significant TVL growth for the week. OHM ranks as the weakest performing top 100 DeFi token for the week according to CoinGecko. The token is down roughly 53% since Jan. 10, including a loss of 32.6% in the past 24 hours. Well-known OHM-holder, Twitter user “shotta_SK,” commented that they had “derisked” some of their OHM, adding that their remaining position would be held indefinitely. Mick Hagen, the founder of HiFi Finance, posted an Etherscan link believed to show shotta_SK selling more than $10M worth of OHM in a single transaction. With shotta_SK also known to be a significant holder of Redacted Cartel’s recently-surging BTRFLY token, Hagen posted: “If you’ll do this to $OHM, I’m afraid for everyone holding $BTRFLY.” The bloodshed has seen OHM fall out of the top 100 crypto assets by capitalization, currently ranking 107th with a $1.06B market cap. OHM/USD. Source: CoinGecko Redacted Carted (BTRFLY), an “official” fork of OlympusDAO that has rocketed since its mid-December launch, ranked as the second-worst performing top 100 DeFi token for the week behind OHM with a 46% loss. BTRFLY had quickly surged 260% in just two-and-a-half weeks after beginning to trade on exchanges from Jan. 19, rallying $1,000 to nearly $3,600 thanks to public support from the OlympusDAO team. However, the token has since lost more than half of its value, including a 41.6% loss over just the past three days. BTRFLY/USD Source:CoinGecko Wonderland (TIME), another recently surging OlympusDAO fork, rounds out Coingecko’s top three DeFi drawdowns for the week. TIME has shed one-third of its value this past week, including 28% in just the past 24 hours. TIME is now changing hands for $1,545, an 84% drawdown from its early November all-time high of $9,700. Wonderland now boasts a larger market cap than OlympusDAO despite the drawdown, ranking 91st overall. TIME/USD. Source: CoinGecko Smaller rebase projects are also down significantly, with most rebase protocols suffering sustained losses despite other DeFi assets beginning to recover this week. KlimaDAO (KLIMA), a carbon offset-based rebase protocol backed by Mark Cuban, has suffered brutally since rocketing during the days following its October launch. While KLIMA has lost 14% over the past seven days, the token is also down 97% since posting all-time highs of roughly $3,650 one week after it began trading, last changing hands for $116. Lobis (LOBI), an officially approved Olympus fork that launched in late November, is down 39% over the past four days. The LOBI token is now down 97.4% since its Nov. 25 high. OlympusDAO (OHM) – 52.6% Redacted Cartel (BTRFLY) – 46% Wonderland (TIME) – 33.4% Lido DAO (LDO) – 23.8% Loopring (LRC) – 20.2% Despite the bloodshed suffered by rebase protocols, half of the top 100 DeFi assets by market cap posted bullish recoveries this past week. Ampleforth (AMPL) ducked the broader downtrend for rebase projects to post the fifth-largest bounce among leading DeFi assets. Anyswap (ANY) + 81.6% Dopex Rebate Token (RDPX) + 63.4% Keep3rV1 (KP3R) + 59% Spookyswap (BOO) + 57.1% Ampleforth (AMPL) + 49.8% DeFi assets currently represent $145B or 6.7% of the combinedc rypto capitalization. Terra (LUNA) exerts a dominance of 20.4% over the sector with a $29.6B market cap, followed by Chainlink (LINK) with $925.2M and Uniswap (UNI) with $313M. The combined DeFi market cap is up 7.8% over the past week. The combined total value locked (TVL) in DeFi protocols trended steadily for the week, gaining 3.4% to currently sit at $236.6B according to DeFi Llama. While the TVL of most networks trended sideways, sixth-ranked Fantom surged by 42.6% for the week, now representing $7.7 worth of locked assets. Ten of Fantom’s fifteen-largest protocols posted growth of at least 20% for the week including two triple-digit gainers. Just two of Fantom’s top 20 protocols suffered drawdowns. Cross-chain DEX Multichain represents $3.5B or 45.5% of Fantom’s $7.7B TVL, followed by SpookySwap with $1.6B or 21%, and Geist finance with $846.M or 11%. Terra also grew by roughly 9% this week, currently ranking as the second-largest DeFi network behind Ethereum with a TVL of $18.5B. Half the network’s TVL is held by a single project, with Anchor boasting $9.22B in locked assets. Share of DeFi TVL of leading networks  The combined TVL of Ethereum’s Layer 2 networks has grown by 11% since Jan.10 to tag $6.1B, its highest level in four weeks. Arbitrum’s TVL represents 49.6% of the L2 TVL, currently sitting at $3.02B after tagging a new all-time high of $3.08B on Jan. 15 according to L2beat. Arbitrum’s TVL is up 15.4% in seven days. Metis Andromeda posted dramatic growth of 81.4%, emerging as the largest Optimistic roll-up network and the third-ranked L2 with a TVL of $547M or 9% of the sector’s total. Rival Optimistic network Boba has continued to slide, shedding 20% in seven days and slipping down to sixth with 5.4% of L2 TVL. Optimism currently ranks fifth with $401M or 6.6%. Recent volatility has seen Ethereum’s burn rate skyrocket, with an average of roughly 11 Ether destroyed every minute over the past seven days according to Ultrasound Money. The week saw 110,353 Ether burned in total (worth $362M at current prices), a 27.6% increase in seven days. More than 1.53M ETH has now been burned since the Aug. 4, 2021 launch of EIP-1559.OpenSea destroyed 17,701 Ether in seven days to rank as the top burning protocol, followed by ETH transfers with 10,270 ETH, Uniswap v3 with 7,531 ETH, Tether with 3,700 ETH, and the LooksRare airdrop with 2,793 ETH.  ']"
Title,Summary
['Crypto Markets Throw Tantrum as Fed Prepares To Target Inflation'],"['Why crypto investors are concerned about monetary tightening. By: yyctrader Inflation has become an urgent topic of discussion ever since the U.S. Federal Reserve released minutes of its December meeting, indicating that it’s willing to take a harder line on inflation, which hit a 39-year high in December. Crypto markets were hit hard over the last two weeks, with Bitcoin briefly trading below $40,000 for the first time since September 2021. Markets have since recouped some losses after the US Consumer Price Index (CPI) data this week came out just above expectations. But why is inflation suddenly in the spotlight? And why have crypto investors become ardent Fed-watchers? Aren’t we building a new financial system that’s supposed to be independent from TradFi? To answer those questions, we’ll need to look back at the last two decades. At the depths of the financial crisis in 2008, there was clearly a need for unprecedented action to prevent a total collapse of the financial system. Global central banks worked in tandem to flood the system with liquidity and bailed out troubled banks using public funds. The results were immediate. Global stock markets rallied strongly, and we went back to business as usual. Fears of triggering another recession by withdrawing stimulus measures too soon resulted in interest rates remaining artificially low for far longer than necessary. Politicians around the world quickly realized that turning on the money printer was an easy solution to crises. Rising stock markets coupled with low inflation meant they could spend their way out of problems while maintaining public support. The wealthy saw their fortunes multiply beyond imagination as liquidity flowed into financial assets like stocks and real estate, while the average Joe continued to plod along with the prices of everyday goods remaining relatively stable. The European debt crisis a decade ago prompted ECB chairman Mario Draghi’s famous pledge to “do whatever it takes” to save the euro, and the practice continues to this day, as we’ve seen with trillions of dollars in COVID stimulus measures. Now, an entire generation of investors has become accustomed to an era of cheap money, facilitated by the Fed and other central banks around the world over the last fifteen years. Satoshi Nakamoto developed Bitcoin as a response to the global financial crash and the Great Recession of 2008-09. One of the driving factors was a fear of inflation due to a rapidly increasing money supply. Well, here we are 16 years later, and the US money supply has almost tripled at an unprecedented pace. While moderate inflation is healthy for a growing economy, economists fear excessive price hikes over a prolonged period can lead to hyperinflation and a complete loss of confidence in the national currency. People expect their money to be worth less in the future, and sell their currency for other assets as soon as they receive it, exacerbating a vicious cycle of devaluation. Hyperinflation is truly a nightmare scenario for any nation, as people’s hard-earned savings become virtually worthless overnight. We’re seeing it unfold right now in Venezuela, where annual inflation was 686% in 2021. Consider that figure for a moment. Can you imagine your net worth being slashed by 85% in a single year just because you held your savings in your national currency, as most people do? History is replete with examples of failed currencies, and so central banks tend to take action long before the situation gets out of hand. This brings us back to the Fed’s recent pivot. Since the ‘COVID Crash’ of March 2020, the Fed has kicked the money printer into overdrive, injecting $120B of liquidity into the markets every month through bond purchases. Benchmark interest rates were once again dropped to near-zero, reversing the hikes of 2016-2019. In such an environment, speculators are rewarded at the expense of savers. Ordinary people want to save money for college tuition or a new house, but with bank deposits yielding next to nothing, they are forced to risk capital in the stock market. There’s no doubt 2021 was a great year for risk assets, as everything from coffee to crypto rallied higher. But it’s the rapid rise in the prices of essential goods that’s spurring the Fed to take action. On November 3, it announced that monthly bond purchases would be scaled back by $15B a month, with the program expected to be wound down by Summer 2022. At the time, no interest rate hikes were pencilled in for 2022. As the world’s reserve currency, the majority of risk assets are priced in US dollars. A weaker dollar is generally considered positive for risk and credit markets. The mechanics of how this works through the Eurodollar market are beyond the scope of this article, but you can read more here. The greenback rallied sharply in the wake of the announcement and proceeded to hit levels last seen in July 2020 over the next three weeks. Bitcoin topped at $69K on November 10 and dropped 30% over the following month as total crypto market capitalization dropped to $2.2T from a high of nearly $3T. We’ve seen a lot of institutional adoption of crypto in 2021, and while that is undoubtedly positive for the space, it could also explain crypto markets’ increased sensitivity to monetary and fiscal policy. Old habits die hard on Wall Street. One must understand that professional investors are not degens. Money managers are expected to operate within strict risk management parameters or risk losing their cushy Wall Street gigs. With the consensus view expecting tighter monetary conditions going forward, fund managers will look to pare risk. If we look at the risk spectrum of asset classes, crypto can be considered one of the riskiest. So, it’s a natural place for asset managers to start cutting positions to protect their outsized gains of 2021. Most institutions are trend-followers and will not hesitate to exit their positions if macro conditions call for it. How many banks announced crypto trading desks in 2017 and 2018 only to abandon their plans when the market imploded? On Dec. 15, the Fed announced that it would accelerate the reductions in monthly bond purchases and end the program by March 2022. While markets took the news in stride, the minutes released last week showed that the committee now expects as many as three rate hikes in 2022. Investors generally don’t like surprises, and this time was no different. Equity markets traded lower and we saw another wave of selling in crypto, with Bitcoin and Ether briefly trading below $40,000 and $3,000 respectively. Bond markets currently predict a 78% chance of a 0.25% hike in March. Investment bank Goldman Sachs says the Fed will raise rates four times in 2022. While the majority of investors seem to be taking the Fed’s projections as a done deal, there are some factors that may yet influence the actual path taken by the world’s largest central bank. For one, 2021 may have been an outlier. A combination of supply shocks caused by the COVID pandemic and direct monetary stimulus boosting consumer demand may have resulted in an inflation spike. If this is the case, we can expect inflation to abate naturally as conditions return to normal. Secondly, this is an election year in the US. While Democrats will want to present themselves as tough on inflation, they would also want to keep the markets stable. An overcorrection leading to a stock market crash would hurt the incumbents. If the pandemic were to worsen or the economy runs into headwinds, we can’t rule out the possibility of another stimulus package. In the short term, the bounce is likely to continue, as funding rates have turned negative, indicating that traders are being paid to open long positions. Previous periods of sustained negative funding rates have tended to precede positive price action. If we think of the US Dollar as a crypto token, the Fed can be viewed as the developers controlling its supply. For the last two decades, they’ve been hitting the ‘infinite mint’ button. Now, with inflation in the spotlight, will the devs do something?  ']"
Title,Summary
['Ethereum Burn Rate Hits Record High as DeFi Market Jumps'],"['The ETH burn rate hit an all-time high. By: Samuel Haig Severe volatility has driven Ethereum’s daily burn to an all-time high, with roughly 18,070 ETH, or $57.8M, destroyed in 24 hours on Jan. 11. The move comes amid a strong bounce for Ethereum and decentralized finance assets, with ETH trading at $3,250 after jumping 11.3% from its local low are down for the day. NFTs are also climbing, with daily volume on leading marketplace OpenSea posting new highs this month. According to the Ultrasound Money, Ethereum’s burn rate beat out its previous record by more than 1,000 Ether, with 16,910 ETH having been destroyed within 24 hours on Oct. 28 at a rate of 12 ETH every minute. OpenSea was the single-largest source of burnt Ether, with 2,755 ETH destroyed within 24 hours. ETH transfers ranked second with 1,592 ETH, followed by Uniswap v3 with 1,213 ETH, Tether with 623 ETH, and the LOOKSRARE airdrop with 573 ETH. Looking at 2021, Uniswap was the single-largest source of gas expended between its v2 and v3 deployments, representing roughly 40% of the gwei consumed by the top 20 gas-guzzling protocols, according to data from Nansen. OpenSea posted dramatic growth in 2021, ranking second overall by gas consumed. The protocol closed the year at 30% despite representing barely 1% of network activity 12 months ago. 1inch ranked third, although its share of gas consumed dropped by nearly half during the year, closing near 5% after opening at 10%. Seventh-ranked Aave experienced a similar trend, ending the year at just a couple of percent after sitting at 5% in January. Chainlink came in 11th after a dramatic loss in share of network activity during the year, comprising barely 1% after representing 10% of activity among top-ranking protocols during much of Q1 2021. Axie Infinity similarly spent much of Q3 at 10% despite opening and closing the year in low single-digits. Most other top-ranking protocols maintained a consistent share of network activity throughout the year, including Wrapped Ethereum, Tether, USD Coin, 0x, SushiSwap, and Curve. Ethereum’s fee market was overhauled in August with the launch of EIP-1559, which introduced a base fee that is burned by the network alongside a tip that is received by transaction validators. With the coming Ethereum chain-merge set to remove Proof-of-Work block rewards from ETH issuance and network activity soaring this past year, many analysts are predicting the burn mechanism will underscore a deflationary Ethereum 2.0.  ']"
Title,Summary
